,County,Hispanic,White,Black,Native,Asian,Pacific,Citizen,Income,IncomeErr,IncomePerCap,IncomePerCapErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment,Voters,Workers,Locations,Hours,eff_score,timeToVote,differenceFromNorm,white_professional_corr,Black_Service_corr,White_Carpool_corr,Professional_Hispanic_corr,Professional_Black_corr,Hispanic_Construction_corr,Black_Construction_corr,Professional_Construction_corr,Service_Construction_corr,White_Professional_corr,Service_Carpool_corr,Black_Hispanic_corr,Black_Carpool_corr,Professional_Service_corr,Service_Hispanic_corr,White_Black_corr,Professional_Carpool_corr,White_Construction_corr,White_Hispanic_corr,Hispanic_Carpool_corr,White_Service_corr,Construction_Carpool_corr
146,nacogdoches,10.5,67.4,11.9,0.1,1.0,0.0,3697.0,41230.0,7242.0,20022.0,2940.0,24.0,33.1,29.2,17.5,22.4,12.4,17.7,82.3,10.5,0.0,2.4,1.3,1.8,19.3,2112.0,74.1,17.4,6.1,0.0,8.5,36993.0,68.0,17.0,12.0,0.37498986294704406,22.499391776822645,-0.05342189507687489,0.7527564511701833,0.33903001419020384,-0.606297050776665,-0.7846428996262839,-0.2600159795306889,0.7478018716557133,0.0586316257376751,-0.7813601664482779,0.4861156458055394,0.7527564511701833,0.4918068236860536,0.00958174751053895,0.19670233301383572,-0.7386947126789151,0.5644032928654622,-0.6283929408256609,-0.6387899257143164,-0.5797856322056724,-0.7608443477271066,0.6194547158791027,-0.6198887444850372,0.6104521876532092
147,navarro,22.200000000000003,56.900000000000006,13.899999999999999,0.0,0.4,0.0,2864.5,42470.5,6428.0,20967.5,2626.0,21.25,31.049999999999997,26.299999999999997,17.65,21.4,10.4,20.3,81.05000000000001,11.850000000000001,0.0,1.2,1.35,3.05,26.35,1731.5,74.35,17.8,7.1,0.15000000000000002,9.7,28607.0,80.0,20.0,12.0,0.6711644003215996,40.26986401929598,0.03668679374953748,0.5688574989751458,-0.29286276934630656,-0.43503614334558666,-0.5875076443534482,0.32478643085048997,0.6351074006171081,-0.5348690274177824,-0.29939967864190314,0.3026406991339227,0.5688574989751458,0.20714943654144946,-0.33515525930235585,-0.5052194061162846,-0.5125099397661934,0.5211984943059939,0.28023762185055884,0.0024585887511760687,-0.6353380173154718,-0.9976855936364626,0.44233914474442715,-0.5144800229645383,0.6643160288495406
148,newton,3.45,68.2,28.7,0.25,0.35,0.0,2607.0,42782.0,9871.0,20062.0,2989.0,13.0,16.6,23.049999999999997,19.6,22.200000000000003,15.75,17.6,83.85,9.25,0.0,0.0,2.9,0.55,35.7,1155.5,79.55000000000001,17.95,3.3499999999999996,0.0,12.8,9290.0,64.0,15.0,12.0,1.240043057050592,74.40258342303552,-0.20302576151310542,0.7444394764769012,0.23104724027957793,0.19615519470580553,-0.7979081128084976,0.13115330882906528,0.12719249873597127,-0.24492244263446872,-0.5837495964483124,0.26200202922379445,0.7444394764769012,0.340908168842695,-0.004713819567257523,-0.06193262067771997,-0.8575317984012575,0.7530265259285933,-0.25252424412425256,-0.4008227048074973,-0.07983997263573267,-0.9658128829380045,-0.20264910898729188,-0.792271978304368,0.6782835162899062
149,nolan,29.0,65.9,4.4,0.0,0.0,0.0,1881.0,42448.0,5820.0,23194.0,2999.0,18.4,28.0,25.1,22.4,15.3,15.3,15.0,79.1,11.7,0.0,1.5,2.3,0.9,17.2,1164.0,77.1,14.1,8.1,0.0,6.4,8789.0,33.0,9.0,12.0,0.40550688360450565,24.330413016270338,-0.42715746889988643,0.1070536705477888,0.6194501581636682,-0.5554822398462222,-0.1556752227603167,-0.04275807254600586,0.07030087474503943,-0.07783679393258588,-0.856312877153972,0.22736366348066403,0.1070536705477888,0.28844763053605865,0.4110873003246256,0.24873009289192968,-0.5309744584114654,0.2039430922213064,-0.6555073566197819,-0.32766330898133056,-0.0015248225228287086,-0.9436519198601665,0.5424395987587595,-0.3446746207654959,0.33657221993788794
150,nueces,62.3,30.5,3.0,0.0,0.6,0.0,3023.5,47907.0,8562.0,22901.0,3183.0,15.4,22.3,25.8,22.0,23.6,13.0,12.5,81.5,11.4,1.0,1.0,1.5,1.6,19.35,1930.0,76.7,15.9,6.6,0.0,5.5,203026.0,378.0,84.0,12.0,1.8767251485031473,112.60350891018884,,,,,,,,,,,,,,,,,,,,,,,
151,ochiltree,49.4,48.6,0.3,0.7,0.2,0.0,1825.0,52328.0,10504.0,25090.0,3381.0,9.9,11.5,19.4,16.7,20.7,21.7,17.7,82.6,11.3,0.0,2.7,0.2,1.6,16.9,1678.0,81.7,10.1,8.2,0.0,7.0,5217.0,18.0,4.0,12.0,0.16561242093156986,9.936745255894191,-0.5086250565536522,-0.737572332758864,0.09086476693963538,-0.5565887120897557,-0.029806822235141413,0.7965498938010422,-0.4814097346577415,0.06873587158409217,-0.3446149121781167,-0.7499878369482605,-0.737572332758864,0.04449856435335666,-0.5920797872498117,0.9147276748069915,0.12598499453228892,-0.15409278086728337,-0.26447757289643986,0.9036168160088968,0.3174272115595925,-0.5853012943879504,-0.2380264188227863,0.2856453968089667,-0.15227528322257147
152,oldham,14.4,72.2,6.1,0.5,0.5,0.0,1344.0,50893.0,11047.0,23452.0,6306.0,13.1,17.6,39.2,19.3,19.7,11.5,10.3,80.9,9.0,0.0,3.9,1.0,5.2,17.6,773.0,73.2,20.1,6.7,0.0,7.4,1414.0,20.0,4.0,12.0,0.6789250353606789,40.735502121640735,0.7295445795438333,0.6057525017849373,0.5012470729999533,-0.11508763552558048,-0.37710149169989604,-0.53251890554758,0.08804124968295843,-0.17223239284323633,-0.25454700118959694,-0.3519310768994405,0.6057525017849373,0.1765396455460044,-0.1174578085109314,0.14424417435687636,0.044932563754381656,0.1356467546381818,-0.6171563007114124,0.05248211295941414,0.007833588326227783,-0.6930870954653664,-0.04370487665830452,-0.5102840781462403,0.14151465390830809
153,orange,6.5,88.1,1.0,0.2,0.6,0.0,2724.0,49023.0,7701.0,26328.0,3411.0,16.3,20.6,29.1,15.6,23.0,15.7,16.5,86.5,8.5,0.0,1.1,0.7,1.6,23.5,1575.0,82.8,12.9,4.9,0.0,9.1,53278.0,135.0,34.0,12.0,1.0338225909380983,62.0293554562859,-0.2989399459866741,0.6105501686379513,-0.26748783964704614,-0.3031861853322259,-0.6515740478002101,0.30171806215960867,0.404254403624677,-0.20530146140473074,-0.6488810522480289,0.36056626008652337,0.6105501686379513,-0.026445696875517472,-0.24714918753074575,-0.0728331928811538,-0.6711535185961585,0.40308280693644843,0.15761584735155543,-0.08809043303174074,-0.37461156565851433,-0.9913306806471183,0.2899978763798423,-0.3737034414659176,-0.06789450856931953
154,panola,7.5,76.8,13.95,0.0,0.05,0.0,2656.0,50175.0,6832.0,26506.5,3646.5,14.9,25.15,21.75,16.35,22.049999999999997,23.05,14.55,88.8,6.95,0.0,0.25,0.0,2.55,28.7,1574.0,80.69999999999999,12.100000000000001,7.050000000000001,0.0,5.300000000000001,16392.0,57.0,19.0,12.0,0.7928257686676428,47.56954612005857,,,,,,,,,,,,,,,,,,,,,,,
155,parker,9.9,86.5,0.9,0.3,0.3,0.0,4898.0,63769.0,10920.0,26090.0,3400.0,9.7,11.8,34.4,15.1,25.7,13.6,12.3,82.9,11.3,0.0,0.6,1.1,4.0,32.8,3074.0,76.3,15.0,7.8,0.0,5.8,92876.0,161.0,38.0,12.0,0.7904733192643956,47.42839915586374,,,,,,,,,,,,,,,,,,,,,,,
156,parmer,62.150000000000006,35.95,1.6,0.2,0.0,0.05,2865.5,46827.5,4845.5,20365.0,2701.5,17.35,27.799999999999997,23.799999999999997,14.05,18.4,17.05,26.7,73.35,17.1,1.1,3.3,1.7000000000000002,3.5,15.9,2332.5,77.8,12.399999999999999,9.25,0.55,3.6,4363.0,19.0,9.0,12.0,0.47031858812743527,28.219115287646115,,,,,,,,,,,,,,,,,,,,,,,
157,pecos,62.3,31.6,1.3,0.35,0.15,0.0,2687.5,49726.5,14477.5,22836.5,2953.5,10.8,13.35,19.6,19.6,26.55,20.4,16.049999999999997,82.4,12.8,0.4,2.2,0.7,1.4,17.3,1593.5,66.15,25.25,5.55,0.5,4.35,8223.0,24.0,9.0,12.0,0.315213425757023,18.912805545421378,1.2840350657963553,0.7417135961351561,0.7777756472368933,0.6744425364757533,-0.6412455359987715,-0.7010234149983162,-0.27652601425201395,-0.9830717925402025,0.5693863637563213,-0.6831689240035093,0.7417135961351561,-0.8182662895779778,0.3890101022289632,-0.9312762101764451,-0.8749261689273902,0.8578968573744546,-0.6083179403791013,0.6231033585363097,0.5054653420598593,-0.9674115140087647,-0.4961323567192953,-0.9482761569115747,0.9379936028108896
158,polk,8.649999999999999,75.30000000000001,9.25,0.25,0.1,0.0,3393.5,38741.0,7809.0,22212.0,2897.0,17.049999999999997,24.75,25.299999999999997,23.8,22.55,14.65,13.4,75.4,15.399999999999999,0.05,2.4000000000000004,2.3,3.3000000000000003,27.5,1821.0,70.4,21.6,7.4,0.0,8.95,36469.0,112.0,21.0,12.0,0.7739175738298281,46.43505442978969,0.9111382094593286,0.9386250338444769,0.14162462061653974,-0.8442440323796945,-0.591867274099289,-0.9840585239379215,-0.9633220303832547,-0.5145577319097191,0.3538607610215276,-0.9216869991661656,0.9386250338444769,0.7714542762891773,0.7257813577451021,0.7391282082956991,0.03668542178755853,0.7837799669926531,-0.9850076539724935,-0.6075553308713753,0.6547635440104945,-0.8335746530391963,0.999807816185085,-0.3102731450351484,-0.9578761056879316
159,potter,30.6,43.0,4.5,0.2,0.9,0.0,2203.0,35167.0,5977.0,16243.0,2366.0,24.0,27.5,22.7,23.4,23.8,12.2,15.4,78.3,14.5,0.6,1.4,1.2,3.2,17.5,1441.5,80.3,12.7,6.7,0.0,4.6,55677.0,81.0,16.0,12.0,0.27932539468721373,16.759523681232825,-0.01021168425513952,0.20917393214104552,-0.1086807503117219,-0.1548416477839094,-0.28161752418308156,-0.10503259249652697,-0.4436564076874211,-0.025782804799488468,-0.2483108939083259,0.837315439501886,0.20917393214104552,0.7265462857000662,0.6172382409592594,-0.11219282536004477,-0.7086861221611724,-0.18911173539023288,-0.703739495937973,-0.3650798011765838,0.3913458840584991,-0.9897995027804247,0.16231665796390854,0.20667723930718998,0.6245420423485114
160,presidio,76.44999999999999,19.55,0.0,0.3,3.65,0.0,1856.0,34578.5,11059.5,18054.0,2654.5,20.45,31.4,34.8,26.35,16.049999999999997,16.9,5.9,61.3,11.75,1.6,9.85,3.1,12.4,14.7,1305.0,55.849999999999994,31.25,12.45,0.45,9.75,4884.0,10.0,7.0,12.0,0.171990171990172,10.31941031941032,,,,,,,,,,,,,,,,,,,,,,,
161,rains,8.55,85.55000000000001,2.45,0.75,0.6,0.0,4276.0,48764.0,6018.5,23299.5,1850.5,11.3,18.45,27.7,15.4,23.0,14.350000000000001,19.5,81.1,11.8,0.0,2.1,1.2999999999999998,3.65,37.3,2234.0,76.55000000000001,14.7,8.649999999999999,0.05,7.9,7668.0,32.0,8.0,12.0,0.40062597809076683,24.037558685446008,1.0533872062429002,0.20003595789391745,0.7371475064104056,0.4172334020399426,-0.01091998348523707,-0.5268733720518248,-0.04022698331291954,-0.5848660108185773,-0.3233223602738084,0.021392189417721013,0.20003595789391745,-0.47848997352534184,0.06857998430051082,-0.3340440430055628,-0.8557097730591499,0.4010949343530027,-0.7303707702169764,0.2389599683539879,0.5562429421301679,-0.6810751948137896,-0.2587228553382431,-0.643046888373842,-0.1549356926693458
162,randall,16.2,76.4,2.1,0.3,1.3,0.0,3499.0,63984.0,8670.0,30633.0,3114.0,9.5,10.7,34.6,16.5,26.7,7.5,9.9,85.8,8.9,0.0,0.6,0.6,2.5,18.3,2372.0,75.1,19.1,6.7,0.0,3.2,87729.0,116.0,13.0,12.0,0.2062715863625483,12.376295181752898,-0.2688062558984705,0.7617470556824278,0.8286871576329345,-0.5361668545595136,-0.8026147875131066,-0.6710404265052051,0.45850837464969363,0.31371454227890155,-0.6639634212045784,0.3114586085123676,0.7617470556824278,0.5813790091380802,0.7642089011519517,0.47903832542076874,-0.6241172962855842,0.8054212457935167,-0.8485177155661986,-0.39533146523502144,-0.3924763016175924,-0.9826600039998838,0.5113732526637377,-0.8461755785343331,0.20291545098490518
163,reagan,67.0,30.9,1.7,0.0,0.0,0.0,2064.0,52181.0,8132.0,25238.0,2525.0,15.5,22.0,20.1,10.3,22.5,21.5,25.6,84.0,10.9,0.0,2.6,1.2,1.3,16.6,1778.0,70.0,18.7,11.1,0.2,2.2,1847.0,8.0,4.0,12.0,0.20790471034109367,12.47428262046562,-0.3196321169873963,0.8740307979660158,-0.8987341772151899,-0.5874694545467437,-0.8692624822444012,0.0772181793249011,0.9535933228318213,-0.7834676598902669,-0.6800750441138195,0.4316347914478852,0.8740307979660158,0.8789232307980437,-0.5599976666812502,-0.9990638163028122,0.3677860117672797,0.1399994166703128,0.5519108859536994,-0.12027745409559873,-0.9506188657075403,-0.9999526738240416,0.5953146710668101,-0.1303597756480998,0.8096178178017785
164,real,20.1,79.5,0.2,0.0,0.0,0.0,2640.0,36523.0,5924.0,19549.0,2586.0,16.6,26.6,33.7,24.2,22.0,8.7,11.3,55.4,14.7,0.0,8.0,6.1,15.7,18.9,996.0,61.8,20.5,17.7,0.0,12.0,2590.0,10.0,476.0,12.0,22.054054054054053,1323.2432432432431,,,,,,,,,,,,,,,,,,,,,,,
165,reeves,77.3,17.5,3.5,0.0,0.4,0.0,1505.0,36563.0,11630.0,22098.0,4127.0,16.3,23.5,23.6,25.6,18.0,12.8,11.6,86.6,9.8,0.0,1.6,1.4,2.2,17.4,751.0,67.9,25.9,4.1,0.0,8.7,7089.0,49.0,1088.0,12.0,90.24460431654676,5414.676258992806,,,,,,,,,,,,,,,,,,,,,,,
166,refugio,49.25,42.95,5.8999999999999995,0.1,0.1,0.0,2734.0,44668.5,7440.0,24889.5,3250.0,16.950000000000003,25.4,23.15,24.1,21.0,16.549999999999997,15.15,78.1,14.2,0.0,4.2,1.1,2.4,23.4,1548.0,75.25,13.95,9.65,1.25,6.65,4949.0,51.0,10.0,12.0,1.2366134572640937,74.19680743584561,-0.47701561965428135,0.9887149679412575,0.8514850866846708,0.8539548117027016,-0.9984977179221667,-0.5077465704420233,0.8509414975424314,0.03435990016153522,-0.8784439057967922,0.5533261298919498,0.9887149679412575,-0.9777404971935255,0.5541885874584668,-0.9425554761290802,-0.8840943857477636,0.9083716013005628,-0.6310779889188051,0.7663652569853889,-0.7969451231661642,-0.9954381663574163,-0.8004134639820135,-0.9441243146519176,-0.36623852246282124
167,roberts,2.8,95.5,0.0,0.1,0.5,0.0,649.0,63889.0,9057.0,31314.0,4211.0,1.5,1.4,40.2,14.9,23.9,11.8,9.2,70.4,22.4,0.0,1.5,0.0,5.7,18.5,423.0,59.1,23.2,17.7,0.0,1.9,665.0,7.0,2.0,12.0,0.25263157894736843,15.157894736842106,-0.16655275949496112,0.5713168005594257,0.3050513291030055,-0.4859730562206723,-0.5997027528168077,-0.08564273885233546,0.36339135632217034,0.0765417261930686,-0.5181595528801557,0.18633901994726318,0.5713168005594257,0.5039964085780495,0.21793151144172215,0.23863165212281875,-0.6518162782008278,0.4948880756066452,-0.3264182944395991,-0.41809326988282053,-0.34633556425928275,-0.9897158745248802,0.5003154039811842,-0.4774675860536658,0.05239471766444259
168,robertson,12.7,77.1,15.9,0.1,0.3,0.0,2177.0,47583.0,8987.0,23954.0,3014.0,16.7,18.0,34.2,16.3,23.2,14.7,14.9,79.6,13.4,0.0,4.1,0.3,2.5,26.5,1293.0,69.0,21.6,8.0,0.0,9.2,11505.0,45.0,13.0,12.0,0.6101694915254238,36.610169491525426,-0.466656693436229,0.5352807374764206,-0.6380756663480032,-0.15323344428613242,-0.7919620525728908,0.8828444440806743,0.5414244296972316,-0.9457014323379265,-0.925945165641146,0.6571754091287456,0.5352807374764206,0.6303383916216871,-0.47743344981742286,-0.8885284860881616,-0.8910706922852707,0.9580172868414728,0.1475311259220357,-0.7325743064897257,-0.24157944312218135,-0.9365280273782323,0.4491563806283007,-0.8116413937362575,0.7027529125350583
169,rockwall,13.1,74.7,4.9,0.2,2.1,0.0,5124.0,96280.0,9939.0,33956.0,3280.0,4.8,4.9,48.5,12.3,25.2,6.4,8.2,83.1,8.9,0.4,0.0,1.0,4.7,32.4,3370.0,78.5,14.8,7.1,0.0,5.3,63500.0,100.0,17.0,12.0,0.32125984251968503,19.275590551181104,0.12856459032295126,0.8884366261704374,0.39845665772020505,-0.8368211866955051,-0.8548512400647554,-0.2820643855351995,0.49095252063075445,0.23924124699445562,-0.1992856948900346,-0.08627246120532836,0.8884366261704374,0.6711659879874438,0.05534137978561942,-0.14413104344992267,-0.9397405304472779,0.6573131626384461,-0.33857876138041737,-0.865279504332852,-0.6066021929084787,-0.942738256719541,0.8901524818850041,-0.7124928309191133,0.36221378247293623
170,runnels,29.1,68.1,0.85,0.15,0.05,0.0,1602.5,44001.5,8540.5,22103.5,3583.0,18.25,18.95,27.450000000000003,17.0,22.25,15.05,18.0,84.4,10.25,0.0,1.1,0.2,4.25,20.0,976.0,67.4,19.6,11.55,0.15,3.25,6701.0,22.0,8.0,12.0,0.3151768392777197,18.910610356663184,-0.460570656936285,0.7128820321436642,0.47271499465399835,-0.01562757530925343,-0.68050421082291,-0.4522958826045713,0.8855432693820874,0.5334097148443298,-0.8660214251415894,0.6249859995304403,0.7128820321436642,0.6522509739262424,0.8087360376629495,-0.30833432044605863,-0.908967092966212,0.46475285373265535,-0.8624288626688416,-0.6915523014906862,-0.8740398592257235,-0.9910832913763828,0.0011824012725389907,-0.5466994568926816,0.43197419969592465
171,rusk,15.9,65.6,18.5,0.1,0.2,0.0,2666.0,46552.0,9698.0,23000.0,3517.0,16.3,20.1,23.0,18.9,22.0,18.2,19.2,85.4,7.8,0.0,0.9,0.3,3.4,24.2,1647.0,79.9,11.0,7.4,0.0,4.2,31279.0,50.0,12.0,12.0,0.23018638703283353,13.811183221970012,0.7396269447738915,0.881653733136734,0.6812271086494931,-0.9474315120947066,-0.8307802728381208,-0.8211188906075857,-0.21242136931581668,-0.2913880901791227,0.14371485655686764,-0.5982246613169045,0.881653733136734,0.8706659040204467,0.8149041058344282,0.8664284989870905,-0.8528371945344007,0.7504989820398956,-0.9802147962039867,-0.890113405582304,0.3115043719283655,-0.9066972027987076,0.9726468230828577,-0.7735027134760954,-0.3716442632123812
172,sabine,4.9,89.6,8.4,0.0,0.0,0.0,2455.0,31344.0,5421.0,20607.0,4799.0,28.5,58.2,22.6,20.4,20.3,20.4,14.9,89.2,4.9,0.0,1.5,1.8,2.9,30.7,943.0,75.8,16.9,6.7,0.0,15.6,7784.0,27.0,8.0,12.0,0.3329907502569373,19.97944501541624,-0.635023574712485,-0.9006635473334332,0.9142729994595087,-0.5414738259957828,0.9772281379762208,0.2509546195802363,-0.9549191084050642,-0.16531163063339585,-0.9961662442741029,0.24838505117491538,-0.9006635473334332,0.9593497036799223,0.45064089288688236,0.9914344730197522,-0.16269395532544717,0.05037511866298639,-0.6466378038241273,0.12237949791100702,0.8591989035422188,-0.9723545443228935,0.3301890707709243,-0.28219540500905105,-0.03508751930839572
173,schleicher,50.5,49.1,0.1,0.0,0.2,0.0,2015.0,55543.0,7548.0,25199.0,3107.0,19.5,29.4,30.8,15.1,17.2,19.5,17.3,74.3,16.4,0.7,0.3,2.3,6.0,25.2,1499.0,67.4,23.5,9.1,0.0,4.1,1758.0,14.0,4.0,12.0,0.3822525597269625,22.935153583617748,1.546048547676679,-0.8546224867030882,-0.8576507017014217,0.9992061187963012,0.9794314033433326,0.6316498964274045,0.5361934773582139,-0.11774958965767363,0.695484061283777,-0.409667333118874,-0.8546224867030882,0.9716181806946265,0.775086448024342,-0.9549531610201842,-0.9403958194871149,-0.9896740458233664,-0.9423726080212228,-0.8332577129365693,-0.22127374083920334,-0.941816994870922,-0.9276784348256252,0.980270891846709,-0.1822467838191352
174,scurry,39.849999999999994,57.0,3.7,0.15,0.3,0.0,3480.5,58482.5,9772.5,26778.0,3269.5,8.15,9.1,22.1,18.05,18.75,25.2,12.65,83.30000000000001,10.35,1.05,1.5,0.8,1.25,17.8,1856.5,78.05,13.75,6.05,0.0,2.2,9391.0,33.0,11.0,12.0,0.46384836545628794,27.830901927377276,1.0496064777333596,0.6363259602822658,0.8066237131063162,-0.9646680185309843,-0.6252398462414935,-0.5486852373937803,-0.9591195978105285,-0.7375387466760297,0.6275389660037156,-0.6902956945492315,0.6363259602822658,0.8777094917229598,0.6684759189706418,0.8815402345315017,-0.6486649856207726,0.7323900322796586,-0.9389361351562641,-0.6418144304946203,0.8997611696287683,-0.8823130022339374,0.8893697204646964,-0.8558093055908137,-0.8967812837722616
175,shackelford,10.8,88.3,0.1,0.0,0.0,0.0,2514.0,48750.0,6801.0,23826.0,2169.0,19.1,19.6,31.5,18.0,25.6,13.6,11.3,78.4,13.7,0.0,2.7,3.6,1.7,16.9,1502.0,74.0,13.4,12.3,0.3,3.8,2339.0,11.0,7.0,12.0,0.3950406156477127,23.70243693886276,-0.3431925756249336,0.8219346569784777,0.2742481399200065,-0.2356454038218473,-0.821515888544831,-0.5066859259132116,0.859545888379582,0.4626890876657348,-0.8202592977502071,0.665095753301167,0.8219346569784777,0.09082207007704683,0.4782085666884867,-0.024838680887482433,-0.714250292229781,0.6363527529582219,-0.6862229340993078,-0.32049594439003193,-0.7911845006499817,-0.9443662621425427,0.23554168776784074,-0.5221634486894918,0.05808402108828345
176,shelby,13.15,69.94999999999999,14.45,0.0,0.0,0.0,2767.0,40725.0,7584.0,20499.0,3074.0,21.549999999999997,34.25,26.95,16.45,17.05,20.9,15.85,78.05000000000001,12.75,0.0,2.15,0.6499999999999999,3.9,26.85,1697.5,74.6,16.4,8.0,0.0,5.7,15153.0,42.0,14.0,12.0,0.4656503662641061,27.939021975846366,,,,,,,,,,,,,,,,,,,,,,,
177,smith,12.25,65.0,13.899999999999999,0.0,0.30000000000000004,0.0,3854.0,46712.5,7998.5,24423.0,3433.0,16.700000000000003,21.35,35.4,18.5,23.95,10.7,12.55,82.94999999999999,9.3,0.0,1.0,1.8,2.5,21.7,2425.0,82.1,11.9,5.550000000000001,0.0,6.15,135935.0,174.0,34.0,12.0,0.5222496045904292,31.334976275425753,-0.3088508094923891,-0.5318460531596343,0.9273371021385926,-0.12785236851338533,0.41071677733659606,0.5933894457814167,-0.6655836147894055,-0.8080394536311487,-0.6775533794048227,-0.6604530726277086,-0.5318460531596343,0.1838862205834208,0.8570520297347445,0.0594506598076802,0.2631371549583636,0.7815146867739635,-0.9642575950020927,-0.3095165087869437,0.7655161981281081,-0.9627535657077999,0.2064575196994158,-0.8826511436370935,-0.41361541217530906
178,somervell,18.25,80.55,0.4,0.15,0.0,0.25,3144.5,48181.0,8316.5,26756.0,3823.5,12.4,13.9,35.0,16.4,22.85,13.65,12.1,86.80000000000001,9.45,0.35,0.75,0.25,2.4,25.450000000000003,1939.0,74.6,18.200000000000003,6.5,0.7,3.75,5987.0,13.0,4.0,12.0,0.10422582261566728,6.253549356940036,0.3529128428361297,0.7617624685573513,0.7936949468022138,-0.5290038965663698,-0.7271847286522997,-0.6365327379257193,0.3172317213303183,0.6466888597707693,-0.1571020196535128,0.3948365650879812,0.7617624685573513,0.15888652067040734,0.9283791944941122,0.7261403692077572,-0.9659903010658796,0.8049498149036629,-0.8763108649600774,0.051422789736211935,-0.20252342075448612,-0.9919240060958106,0.6123553971304587,-0.8074149253239962,0.5718851048380496
179,starr,99.0,0.9,0.0,0.0,0.0,0.0,1684.0,24458.0,7440.0,11983.0,2012.0,36.7,44.1,18.0,30.7,16.4,18.0,11.8,69.1,21.4,0.0,3.2,1.0,3.4,22.4,1324.0,66.5,23.4,7.7,0.0,14.4,33110.0,32.0,10.0,12.0,0.11597704620960435,6.958622772576261,,,,,,,,,,,,,,,,,,,,,,,
180,stephens,26.0,71.8,3.2,0.0,0.0,0.0,2723.0,45316.0,8310.0,21993.0,2972.0,17.5,27.1,21.0,19.0,27.2,18.5,14.0,81.3,14.9,0.0,2.5,0.6,2.1,21.2,1190.0,74.2,14.9,11.0,0.0,3.6,5528.0,11.0,4.0,12.0,0.0955137481910275,5.7308248914616495,0.6615395610214303,0.34416776986725267,0.6278343018443725,-0.1785954016253872,-0.1812663803504693,-0.3299317362430254,0.026994897096584796,-0.3902597926884571,-0.5498729881681623,-0.005617882952742871,0.34416776986725267,0.25489920821148065,0.05340164473341238,0.0700681939872974,-0.5922151290934988,0.1314336779556932,-0.7647392710540531,-0.34384616650440986,0.3364815592717003,-0.6676181248000451,0.12948568969528126,-0.578257884941546,-0.0024353775081853873
181,sterling,45.8,52.5,0.2,0.0,0.0,0.0,883.0,53456.0,10963.0,21386.0,3906.0,16.0,29.9,30.7,13.9,25.2,21.4,8.7,73.4,6.8,0.0,2.8,2.6,14.3,19.5,583.0,64.5,20.9,14.6,0.0,0.3,865.0,11.0,4.0,12.0,0.6104046242774567,36.6242774566474,1.0749311554208392,0.6482080621185823,0.6101651396890965,-0.6166170362732785,-0.35300904597898036,-0.5566745689045798,0.11687740298451696,-0.28122490427070995,-0.10837151005542225,-0.1898676794190405,0.6482080621185823,0.39296728801135355,-0.03096783451540845,0.6911185329093494,-0.6215461585605007,0.0034835995682277313,-0.6946734564018994,-0.6182508407439021,0.11561527936131105,-0.6970418611137377,0.17702293802820887,-0.42977461823243884,0.18107541636303093
182,stonewall,20.2,75.5,3.7,0.0,0.0,0.0,1000.0,42155.0,8544.0,22416.0,4015.0,19.5,30.7,34.9,19.9,15.4,15.0,14.8,81.0,13.1,0.0,3.7,0.0,2.2,17.9,553.0,55.3,29.3,13.6,1.8,6.9,957.0,4.0,1.0,12.0,0.050156739811912224,3.0094043887147333,,,,,,,,,,,,,,,,,,,,,,,
183,sutton,58.8,39.9,0.1,0.0,0.0,0.7,2506.0,51667.0,6212.0,25650.0,2686.0,8.4,9.9,25.8,14.6,14.5,26.8,18.3,79.2,12.7,0.0,1.7,1.0,5.4,16.8,1771.0,76.5,14.6,8.6,0.3,4.3,2477.0,8.0,4.0,12.0,0.15502624142107388,9.301574485264434,,,,,,,,,,,,,,,,,,,,,,,
184,swisher,42.0,50.4,6.3,0.0,0.7,0.0,1466.0,44784.0,7004.0,18044.0,3190.0,21.8,28.9,30.6,15.8,17.3,12.8,17.6,83.1,11.2,0.0,1.7,1.7,4.2,23.9,585.0,80.4,13.2,8.7,0.0,5.9,3961.0,13.0,4.0,12.0,0.15753597576369605,9.452158545821764,,,,,,,,,,,,,,,,,,,,,,,
185,tarrant,21.65,52.900000000000006,9.6,0.1,3.3,0.0,3124.0,54702.5,7961.0,26970.5,3126.0,12.55,18.4,35.0,15.8,25.5,8.3,12.55,82.95,9.25,0.3,0.6499999999999999,1.0,3.4,25.75,2359.0,83.45,10.850000000000001,5.3,0.0,6.6,1134484.0,2245.0,338.0,12.0,8.02630975844525,481.57858550671494,,,,,,,,,,,,,,,,,,,,,,,
186,taylor,20.7,67.7,5.9,0.0,0.9,0.0,2305.0,41063.0,7530.0,19546.0,3344.0,16.2,17.5,25.9,22.4,25.2,11.2,11.4,82.1,10.6,0.6,1.8,1.2,2.2,15.2,1440.5,77.0,16.6,4.9,0.0,6.2,80159.0,117.0,20.0,12.0,0.3503037712546314,21.018226275277886,,,,,,,,,,,,,,,,,,,,,,,
