,CensusTract,State,County,Hispanic,White,Black,Native,Asian,Pacific,Citizen,Income,IncomeErr,IncomePerCap,IncomePerCapErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment,Voters,Workers,Locations,Hours,eff_score,timeToVote
2158,48201253000,TX,Harris,33.8,35.7,29.6,0.0,0.2,0.0,2879,57899.0,8241.0,22740.0,3191.0,12.1,8.7,29.1,17.3,26.8,15.2,11.5,86.0,9.2,0.0,2.1,0.9,1.8,25.5,1753,81.2,18.1,0.7,0.0,12.9,2258976,4943,730,12,19.168278016233906,1150.0966809740344
2159,48201253100,TX,Harris,39.1,33.7,19.6,0.0,5.7,0.0,5695,89261.0,14137.0,26825.0,3155.0,4.4,5.0,31.6,11.4,21.2,15.9,19.9,94.0,4.6,0.0,0.0,0.0,1.3,24.7,4544,80.1,16.7,3.1,0.0,7.3,2258976,4943,730,12,19.168278016233906,1150.0966809740344
2160,48201253200,TX,Harris,36.5,48.4,14.5,0.0,0.0,0.0,6420,59361.0,10561.0,27911.0,4628.0,24.1,43.2,34.6,13.7,24.7,11.1,15.9,85.0,10.4,0.3,0.7,0.5,3.1,22.8,4396,78.7,15.2,6.1,0.0,10.0,2258976,4943,730,12,19.168278016233906,1150.0966809740344
2161,48201253300,TX,Harris,27.5,56.0,11.1,1.2,4.2,0.0,2346,76554.0,7117.0,29885.0,5384.0,7.9,15.4,35.9,10.2,21.4,9.1,23.4,87.2,11.5,0.0,0.0,0.0,1.3,30.5,1419,80.4,12.2,7.4,0.0,12.0,2258976,4943,730,12,19.168278016233906,1150.0966809740344
2162,48201253400,TX,Harris,52.2,40.9,4.6,0.0,0.0,0.0,410,45329.0,8879.0,31402.0,18213.0,3.5,0.0,13.1,16.9,31.1,12.7,26.2,79.1,10.6,0.0,0.0,1.5,8.7,16.7,267,92.1,4.1,3.7,0.0,6.0,2258976,4943,730,12,19.168278016233906,1150.0966809740344
2163,48201253500,TX,Harris,40.8,20.9,34.5,0.1,2.7,0.0,4901,38834.0,11583.0,20285.0,2710.0,23.3,24.7,25.7,20.3,26.6,14.7,12.8,78.4,15.6,2.8,0.8,1.9,0.5,23.8,3972,84.1,12.1,3.9,0.0,6.9,2258976,4943,730,12,19.168278016233906,1150.0966809740344
2164,48201253600,TX,Harris,31.5,34.1,31.5,0.3,2.6,0.0,3559,42885.0,6392.0,28007.0,4404.0,26.3,35.8,30.0,17.8,22.1,11.6,18.5,72.2,17.5,1.9,2.6,2.7,3.1,21.1,2352,86.6,8.7,4.4,0.3,12.6,2258976,4943,730,12,19.168278016233906,1150.0966809740344
2165,48201253700,TX,Harris,35.8,33.3,27.3,0.0,2.8,0.0,3526,57283.0,17287.0,25799.0,3442.0,7.7,9.9,24.1,14.3,24.1,22.8,14.7,88.3,7.9,0.0,3.3,0.0,0.6,22.3,2265,82.3,16.6,1.2,0.0,14.2,2258976,4943,730,12,19.168278016233906,1150.0966809740344
2166,48201253800,TX,Harris,47.2,36.5,13.3,0.9,0.6,0.0,4466,51869.0,12006.0,22266.0,3849.0,23.1,36.2,21.7,18.1,21.6,23.6,15.1,80.3,10.0,0.0,1.4,2.1,6.2,21.4,2923,88.6,6.8,4.6,0.0,18.7,2258976,4943,730,12,19.168278016233906,1150.0966809740344
2167,48201253900,TX,Harris,32.2,50.0,10.5,0.0,3.0,0.0,2976,44402.0,10321.0,21579.0,1901.0,22.4,28.0,24.1,20.3,22.4,15.2,18.0,83.8,9.9,1.6,0.0,0.6,4.1,23.5,1897,84.2,12.8,3.0,0.0,11.2,2258976,4943,730,12,19.168278016233906,1150.0966809740344
2168,48201254000,TX,Harris,43.1,33.9,16.5,0.3,2.6,0.0,2447,44728.0,6768.0,23327.0,3299.0,11.5,11.3,14.5,27.9,20.3,23.2,14.1,79.6,14.2,0.0,1.5,0.4,4.3,31.9,2091,88.6,4.7,6.7,0.0,8.5,2258976,4943,730,12,19.168278016233906,1150.0966809740344
2169,48201254100,TX,Harris,51.7,30.8,17.1,0.0,0.1,0.0,2948,39449.0,3927.0,14171.0,1529.0,23.4,34.9,14.9,29.9,15.6,17.2,22.3,83.4,11.2,0.9,1.3,2.4,0.8,21.7,1955,87.6,8.5,3.9,0.0,15.3,2258976,4943,730,12,19.168278016233906,1150.0966809740344
2170,48201254200,TX,Harris,76.0,13.5,3.4,0.0,1.0,1.3,1260,44714.0,10570.0,16741.0,1717.0,15.7,14.3,13.5,16.6,17.7,36.5,15.8,81.7,15.5,0.0,2.1,0.0,0.6,21.2,1122,87.3,6.7,5.7,0.4,14.6,2258976,4943,730,12,19.168278016233906,1150.0966809740344
2171,48201254300,TX,Harris,57.9,26.4,14.1,0.0,0.0,0.0,2774,32659.0,8255.0,15021.0,1722.0,29.9,38.6,17.4,21.1,23.1,18.4,20.0,82.8,14.2,0.0,1.1,1.4,0.5,25.6,1700,85.9,10.8,3.3,0.0,18.4,2258976,4943,730,12,19.168278016233906,1150.0966809740344
2172,48201254400,TX,Harris,74.8,8.4,13.5,0.2,0.4,0.0,1221,27128.0,7247.0,11634.0,1395.0,35.1,43.6,6.4,22.5,18.6,29.9,22.6,67.5,23.8,2.4,1.4,1.9,3.0,24.8,1101,89.9,4.4,5.7,0.0,9.9,2258976,4943,730,12,19.168278016233906,1150.0966809740344
2173,48201254500,TX,Harris,71.7,10.2,15.9,0.0,0.0,0.0,1231,43125.0,5652.0,14415.0,1558.0,26.0,38.9,9.5,21.2,26.4,27.3,15.6,83.8,12.1,1.6,2.3,0.0,0.1,24.0,860,83.1,10.2,6.6,0.0,14.4,2258976,4943,730,12,19.168278016233906,1150.0966809740344
2174,48201254600,TX,Harris,72.8,9.6,13.0,0.0,0.0,0.0,2212,40302.0,11321.0,19178.0,4405.0,23.2,29.2,16.1,20.1,10.2,24.6,29.0,83.8,10.3,2.0,3.2,0.7,0.0,18.2,1599,76.5,20.1,3.3,0.0,18.0,2258976,4943,730,12,19.168278016233906,1150.0966809740344
2175,48201254700,TX,Harris,31.0,54.9,11.4,0.1,2.5,0.0,1659,63203.0,15267.0,32076.0,5129.0,11.2,12.2,34.0,9.8,19.0,17.8,19.5,92.3,7.2,0.2,0.0,0.0,0.2,24.7,1239,87.7,8.7,3.6,0.0,6.5,2258976,4943,730,12,19.168278016233906,1150.0966809740344
2176,48201310100,TX,Harris,44.5,24.4,24.3,0.0,4.0,0.0,3469,37102.0,15671.0,29221.0,5362.0,42.1,74.9,39.6,21.8,15.9,7.8,14.8,76.1,6.2,8.4,2.6,1.6,5.1,24.6,2961,83.1,11.6,5.3,0.0,9.6,2258976,4943,730,12,19.168278016233906,1150.0966809740344
2177,48201310200,TX,Harris,20.1,37.8,25.1,0.0,16.3,0.0,1374,101875.0,24088.0,56794.0,6156.0,9.3,5.4,66.1,5.6,20.6,1.7,6.0,75.5,9.4,4.9,2.1,2.0,6.0,21.2,1076,84.7,10.2,5.1,0.0,9.0,2258976,4943,730,12,19.168278016233906,1150.0966809740344
2178,48201310300,TX,Harris,72.3,21.4,3.7,0.0,2.3,0.0,3057,41381.0,2725.0,23450.0,2638.0,20.6,28.2,32.3,20.2,19.4,13.8,14.2,75.6,12.1,4.3,0.6,2.2,5.1,24.5,2579,84.8,7.6,7.6,0.0,4.9,2258976,4943,730,12,19.168278016233906,1150.0966809740344
2179,48201310400,TX,Harris,92.7,4.3,2.2,0.2,0.3,0.0,1693,25706.0,3685.0,13639.0,1875.0,40.1,62.9,3.0,24.8,22.3,20.5,29.4,60.5,25.4,5.7,3.3,5.0,0.0,25.2,1666,80.0,9.2,10.9,0.0,6.8,2258976,4943,730,12,19.168278016233906,1150.0966809740344
2180,48201310500,TX,Harris,92.6,4.4,3.0,0.0,0.0,0.0,2444,34129.0,5903.0,12865.0,1433.0,29.6,43.6,11.7,17.4,28.6,13.0,29.5,71.2,20.7,3.3,3.3,1.1,0.4,25.0,2000,85.4,7.8,6.9,0.0,10.4,2258976,4943,730,12,19.168278016233906,1150.0966809740344
2181,48201310600,TX,Harris,90.3,6.5,2.6,0.0,0.6,0.0,2762,35038.0,4700.0,15832.0,1994.0,18.9,30.4,17.9,21.8,22.4,21.8,16.2,82.1,9.3,3.6,2.6,2.2,0.3,24.0,2498,79.0,10.9,10.1,0.0,7.8,2258976,4943,730,12,19.168278016233906,1150.0966809740344
2182,48201310700,TX,Harris,80.2,13.7,5.4,0.0,0.2,0.0,2165,42128.0,12311.0,23109.0,3672.0,29.6,49.5,26.1,13.8,21.2,19.8,19.1,79.9,12.7,2.6,2.3,0.0,2.5,21.0,1856,80.5,9.1,9.8,0.5,6.2,2258976,4943,730,12,19.168278016233906,1150.0966809740344
2183,48201310800,TX,Harris,89.7,5.8,4.6,0.0,0.0,0.0,1027,24798.0,4743.0,13204.0,1430.0,34.0,54.3,13.9,15.9,18.0,28.6,23.5,58.0,28.3,2.4,3.1,6.2,2.0,23.5,1229,87.3,9.2,3.5,0.0,7.5,2258976,4943,730,12,19.168278016233906,1150.0966809740344
2184,48201310900,TX,Harris,93.8,5.3,0.6,0.0,0.4,0.0,1987,24452.0,3969.0,11692.0,1381.0,37.2,46.6,5.1,19.9,16.4,26.2,32.4,67.0,19.4,5.0,5.7,2.9,0.0,26.2,2074,87.1,7.5,4.1,1.4,9.7,2258976,4943,730,12,19.168278016233906,1150.0966809740344
2185,48201311000,TX,Harris,96.1,3.1,0.2,0.0,0.0,0.0,2745,26992.0,6027.0,11644.0,1663.0,35.5,54.9,8.7,19.8,16.6,31.6,23.3,77.4,15.6,3.2,1.4,0.0,2.4,25.7,2820,78.9,10.9,10.2,0.0,15.6,2258976,4943,730,12,19.168278016233906,1150.0966809740344
2186,48201311100,TX,Harris,96.3,0.8,2.3,0.0,0.4,0.0,2840,36321.0,3446.0,14611.0,1568.0,16.0,20.7,11.3,21.9,16.2,27.1,23.5,67.9,20.4,2.6,5.2,2.0,1.9,27.3,2563,87.1,5.5,7.5,0.0,5.7,2258976,4943,730,12,19.168278016233906,1150.0966809740344
2187,48201311200,TX,Harris,87.9,8.1,1.7,0.0,2.2,0.0,2653,36769.0,4172.0,19730.0,8340.0,33.0,47.5,14.1,23.4,21.2,21.8,19.4,80.0,9.8,6.1,0.0,1.6,2.4,24.4,2156,71.1,13.2,15.7,0.0,9.6,2258976,4943,730,12,19.168278016233906,1150.0966809740344
2188,48201311300,TX,Harris,93.2,3.3,0.0,0.1,2.9,0.0,2407,41818.0,7162.0,15394.0,2452.0,26.3,39.0,18.1,22.8,20.9,17.5,20.8,75.5,16.0,0.3,5.3,0.0,2.9,29.5,2136,81.4,7.6,10.4,0.6,7.4,2258976,4943,730,12,19.168278016233906,1150.0966809740344
2189,48201311400,TX,Harris,74.5,2.5,23.0,0.0,0.0,0.0,801,48221.0,24159.0,19214.0,4443.0,32.6,42.6,18.4,21.7,21.7,16.8,21.3,67.9,18.6,5.7,2.4,0.0,5.2,24.5,792,80.9,11.1,8.0,0.0,9.1,2258976,4943,730,12,19.168278016233906,1150.0966809740344
2190,48201311500,TX,Harris,92.2,3.6,2.7,0.0,1.5,0.0,2808,42372.0,9257.0,16304.0,2230.0,24.2,34.6,15.4,20.4,16.1,26.4,21.7,57.8,29.8,9.8,2.0,0.0,0.6,27.7,3462,88.2,7.8,3.8,0.3,7.0,2258976,4943,730,12,19.168278016233906,1150.0966809740344
2191,48201311600,TX,Harris,91.9,3.1,3.3,0.0,1.6,0.0,883,27179.0,4603.0,12851.0,1599.0,36.3,54.4,3.9,20.0,13.6,37.7,24.9,51.1,34.7,4.6,7.8,1.5,0.3,27.8,2126,87.0,3.8,9.3,0.0,6.5,2258976,4943,730,12,19.168278016233906,1150.0966809740344
2192,48201311700,TX,Harris,82.0,6.0,10.6,0.0,1.1,0.0,2193,28732.0,5178.0,13359.0,1528.0,35.8,54.3,13.0,28.4,17.4,23.6,17.6,71.5,17.8,4.9,3.7,1.7,0.4,24.7,2455,84.0,5.5,10.5,0.0,9.4,2258976,4943,730,12,19.168278016233906,1150.0966809740344
2193,48201311800,TX,Harris,94.6,2.4,1.8,0.7,0.5,0.0,2107,33169.0,7932.0,12124.0,1531.0,36.4,54.2,8.9,16.2,37.1,15.7,22.1,78.8,14.0,3.1,0.9,1.8,1.5,26.6,2003,85.0,7.2,7.4,0.4,10.8,2258976,4943,730,12,19.168278016233906,1150.0966809740344
2194,48201311900,TX,Harris,92.9,4.7,1.3,0.0,1.1,0.0,983,39071.0,8497.0,12443.0,1562.0,25.7,34.0,10.3,28.9,24.2,18.5,18.2,76.2,17.9,3.8,0.7,0.5,0.9,25.0,1167,86.2,5.8,6.2,1.8,4.7,2258976,4943,730,12,19.168278016233906,1150.0966809740344
2195,48201312000,TX,Harris,10.7,36.0,35.0,0.0,13.9,0.1,4774,36181.0,10944.0,12239.0,3381.0,25.1,2.6,50.1,17.1,28.2,1.6,3.0,64.4,2.5,1.7,21.3,2.4,7.6,18.1,2353,82.2,15.2,2.7,0.0,10.4,2258976,4943,730,12,19.168278016233906,1150.0966809740344
2196,48201312100,TX,Harris,16.2,30.6,33.8,0.0,18.5,0.0,2451,,,3879.0,1164.0,,,44.9,9.7,42.7,1.5,1.2,47.8,2.7,3.3,36.2,2.8,7.2,16.0,848,88.1,11.9,0.0,0.0,17.6,2258976,4943,730,12,19.168278016233906,1150.0966809740344
2197,48201312200,TX,Harris,17.3,2.2,76.5,0.0,2.3,0.0,1609,21791.0,4098.0,13372.0,3057.0,44.8,58.9,9.6,44.1,24.7,9.0,12.5,55.9,6.2,24.4,5.9,3.5,4.1,31.5,877,73.0,12.0,15.1,0.0,13.8,2258976,4943,730,12,19.168278016233906,1150.0966809740344
2198,48201312300,TX,Harris,19.6,6.7,70.8,0.0,0.5,0.0,1258,23424.0,6852.0,19352.0,3280.0,38.4,54.5,37.0,29.5,17.1,8.1,8.2,60.8,5.7,16.8,2.5,9.3,5.0,23.8,729,85.9,11.8,2.3,0.0,20.2,2258976,4943,730,12,19.168278016233906,1150.0966809740344
2199,48201312400,TX,Harris,20.7,2.3,76.3,0.0,0.2,0.0,1516,19330.0,5495.0,15775.0,3332.0,35.5,60.0,28.6,32.2,13.5,9.0,16.7,66.2,0.0,21.3,6.3,2.3,4.0,23.0,879,85.0,6.5,8.5,0.0,18.9,2258976,4943,730,12,19.168278016233906,1150.0966809740344
2200,48201312500,TX,Harris,16.3,50.3,22.1,0.0,8.9,0.0,3091,80592.0,23128.0,50534.0,9125.0,26.9,31.6,59.9,10.4,19.2,1.7,8.8,73.2,4.2,12.4,3.1,3.6,3.6,19.4,2469,86.6,10.4,3.0,0.0,8.5,2258976,4943,730,12,19.168278016233906,1150.0966809740344
2201,48201312600,TX,Harris,16.4,50.3,14.0,0.0,15.4,0.0,4847,115444.0,27487.0,68152.0,7282.0,9.6,16.4,77.9,5.4,10.5,0.5,5.7,74.9,8.2,3.6,1.4,6.7,5.1,17.8,4890,82.5,8.5,8.4,0.6,1.5,2258976,4943,730,12,19.168278016233906,1150.0966809740344
2202,48201312700,TX,Harris,2.4,9.3,87.0,0.0,0.7,0.0,1601,46125.0,12179.0,25360.0,4338.0,26.7,53.2,32.5,20.3,36.0,2.6,8.6,78.6,0.5,11.8,1.9,1.5,5.7,27.4,1096,76.6,17.4,5.9,0.0,7.5,2258976,4943,730,12,19.168278016233906,1150.0966809740344
2203,48201312800,TX,Harris,4.1,5.7,85.9,0.0,3.3,0.0,1785,14149.0,2687.0,8311.0,2464.0,62.7,89.0,23.6,38.8,26.9,1.4,9.4,44.5,9.7,19.5,21.1,2.6,2.7,21.9,662,73.4,24.0,2.6,0.0,25.7,2258976,4943,730,12,19.168278016233906,1150.0966809740344
2204,48201312900,TX,Harris,7.6,8.5,74.7,0.0,5.9,0.0,2838,34863.0,6100.0,24908.0,5843.0,31.4,45.2,51.9,12.2,30.1,0.0,5.9,72.6,8.9,9.2,3.6,2.0,3.7,22.0,1324,67.7,27.0,5.3,0.0,22.5,2258976,4943,730,12,19.168278016233906,1150.0966809740344
2205,48201313000,TX,Harris,6.2,9.7,81.5,0.0,1.6,0.0,2154,37074.0,10419.0,32839.0,7697.0,18.8,22.0,41.2,25.0,23.8,2.9,7.1,76.5,3.3,12.0,3.7,0.4,4.1,20.9,1407,72.0,17.4,10.6,0.0,9.0,2258976,4943,730,12,19.168278016233906,1150.0966809740344
2206,48201313100,TX,Harris,12.9,49.5,17.8,0.0,16.9,0.0,2577,73586.0,6759.0,54985.0,7497.0,15.4,0.0,71.2,10.7,14.8,0.0,3.3,80.1,5.3,1.3,6.2,2.8,4.3,20.0,1971,77.7,18.8,3.6,0.0,0.9,2258976,4943,730,12,19.168278016233906,1150.0966809740344
2207,48201313200,TX,Harris,9.5,8.5,79.2,0.0,2.0,0.0,2943,38098.0,13544.0,28900.0,6321.0,25.4,41.0,36.8,31.1,25.6,0.0,6.5,75.2,8.4,6.3,0.4,7.7,1.9,20.1,1842,75.6,21.7,2.7,0.0,12.5,2258976,4943,730,12,19.168278016233906,1150.0966809740344
2208,48201313300,TX,Harris,9.3,6.8,79.6,0.9,0.0,0.0,2008,38828.0,10234.0,21560.0,6549.0,25.8,37.5,36.2,23.4,19.7,5.9,14.7,74.5,6.1,3.4,1.2,8.6,6.4,20.4,1038,74.1,24.0,1.9,0.0,14.4,2258976,4943,730,12,19.168278016233906,1150.0966809740344
2209,48201313400,TX,Harris,20.7,2.0,75.9,0.0,0.4,0.0,2259,35284.0,9838.0,16834.0,2315.0,24.7,10.3,20.9,43.4,18.4,5.7,11.5,70.0,7.9,17.6,0.0,2.6,1.9,28.7,1395,85.6,9.6,4.8,0.0,16.1,2258976,4943,730,12,19.168278016233906,1150.0966809740344
2210,48201313500,TX,Harris,15.2,1.7,82.4,0.0,0.5,0.0,1778,28384.0,5389.0,12883.0,1954.0,40.1,54.2,12.2,27.3,25.0,12.6,22.8,83.1,6.4,5.5,0.4,0.5,4.1,27.5,947,86.5,10.3,3.2,0.0,13.5,2258976,4943,730,12,19.168278016233906,1150.0966809740344
2211,48201313600,TX,Harris,36.1,2.3,60.8,0.0,0.7,0.0,2833,30203.0,4466.0,14042.0,2810.0,42.0,69.7,15.5,31.7,24.0,8.8,20.0,61.4,17.9,15.2,0.8,2.8,1.9,27.6,1726,83.8,11.9,4.3,0.0,14.1,2258976,4943,730,12,19.168278016233906,1150.0966809740344
2212,48201313700,TX,Harris,4.9,4.8,87.4,0.0,0.0,2.0,1952,40031.0,4687.0,19096.0,3621.0,15.1,24.1,25.1,32.7,18.5,9.0,14.6,70.7,15.3,11.4,0.6,0.6,1.5,25.3,1042,80.1,15.4,4.5,0.0,14.3,2258976,4943,730,12,19.168278016233906,1150.0966809740344
2213,48201313800,TX,Harris,13.7,0.4,85.1,0.6,0.0,0.0,2832,20900.0,2229.0,13900.0,2488.0,34.8,36.6,16.8,46.4,16.5,7.0,13.3,70.4,5.4,13.6,2.9,2.4,5.4,29.1,1554,83.9,9.3,6.8,0.0,20.9,2258976,4943,730,12,19.168278016233906,1150.0966809740344
2214,48201313900,TX,Harris,16.2,34.5,26.4,1.1,17.6,0.0,3569,55000.0,13535.0,33697.0,4952.0,19.7,1.8,62.8,13.3,19.1,3.3,1.5,81.6,6.9,4.4,1.6,1.3,4.1,18.4,3229,78.9,12.4,8.7,0.0,6.2,2258976,4943,730,12,19.168278016233906,1150.0966809740344
2215,48201314001,TX,Harris,12.1,40.5,12.2,0.0,29.6,0.0,2120,45991.0,16184.0,36392.0,5540.0,20.4,19.5,72.7,3.1,16.2,4.2,3.8,79.2,9.7,4.9,0.4,2.6,3.3,19.6,1836,71.0,26.0,3.0,0.0,5.7,2258976,4943,730,12,19.168278016233906,1150.0966809740344
2216,48201314002,TX,Harris,5.4,31.4,28.9,0.0,33.4,0.0,3427,43398.0,6666.0,27474.0,4390.0,27.1,40.4,71.1,11.8,12.9,0.0,4.2,47.2,14.8,20.3,3.9,9.8,4.1,19.8,3867,72.4,22.3,5.2,0.0,7.5,2258976,4943,730,12,19.168278016233906,1150.0966809740344
2217,48201314300,TX,Harris,7.8,5.5,81.1,0.0,5.6,0.0,3334,29953.0,7514.0,24699.0,7571.0,23.2,33.8,28.2,26.5,26.4,6.1,12.8,79.3,3.9,13.0,1.2,1.7,1.0,19.9,2374,81.6,16.3,2.1,0.0,19.6,2258976,4943,730,12,19.168278016233906,1150.0966809740344
2218,48201314400,TX,Harris,7.4,38.1,4.9,0.3,46.4,0.0,2066,52426.0,6153.0,37956.0,4503.0,20.7,0.0,77.5,5.1,11.8,0.8,4.7,63.7,11.4,13.5,5.9,3.8,1.7,20.9,2019,86.0,13.6,0.3,0.0,0.9,2258976,4943,730,12,19.168278016233906,1150.0966809740344
2219,48201320100,TX,Harris,87.5,2.9,6.9,0.0,2.7,0.0,1073,30463.0,4018.0,13724.0,1720.0,27.9,36.5,10.5,28.0,14.6,26.7,20.3,68.7,7.2,4.9,3.8,13.9,1.4,28.9,1234,81.1,7.5,11.4,0.0,12.9,2258976,4943,730,12,19.168278016233906,1150.0966809740344
2220,48201320200,TX,Harris,85.5,4.7,2.7,0.0,6.0,0.0,3068,40217.0,9112.0,14159.0,2800.0,26.8,29.9,9.3,27.9,14.6,18.3,29.8,71.3,11.2,1.9,2.7,11.0,1.9,26.9,3017,87.3,7.1,5.7,0.0,8.3,2258976,4943,730,12,19.168278016233906,1150.0966809740344
2221,48201320500,TX,Harris,89.4,8.8,0.3,0.0,1.4,0.0,2141,43995.0,7634.0,16915.0,2452.0,11.3,18.0,9.1,22.3,18.2,27.9,22.5,79.1,11.4,3.2,1.4,5.0,0.0,28.7,1961,89.8,5.9,4.3,0.0,10.2,2258976,4943,730,12,19.168278016233906,1150.0966809740344
2222,48201320601,TX,Harris,87.2,10.3,1.7,0.0,0.8,0.0,1132,37548.0,6900.0,17490.0,2759.0,27.8,32.8,14.5,21.1,16.5,21.0,26.9,67.2,15.4,1.9,5.0,10.4,0.0,26.2,1082,87.2,4.2,7.2,1.4,4.2,2258976,4943,730,12,19.168278016233906,1150.0966809740344
2223,48201320602,TX,Harris,86.5,9.5,3.3,0.0,0.6,0.0,2274,37698.0,4140.0,14937.0,2202.0,18.8,24.1,15.3,18.7,20.2,29.6,16.2,78.2,14.9,1.1,0.0,3.5,2.3,31.0,1992,84.2,4.5,11.2,0.0,8.9,2258976,4943,730,12,19.168278016233906,1150.0966809740344
2224,48201320700,TX,Harris,72.0,8.7,14.9,0.6,3.2,0.0,2150,39258.0,7873.0,19471.0,2320.0,16.7,18.6,22.3,21.2,16.0,20.9,19.6,76.2,10.1,6.4,5.1,2.2,0.0,29.4,1867,78.6,14.7,6.7,0.0,8.0,2258976,4943,730,12,19.168278016233906,1150.0966809740344
2225,48201320800,TX,Harris,90.7,8.7,0.3,0.0,0.3,0.0,2324,41897.0,5151.0,17382.0,3448.0,20.4,32.9,13.0,15.5,24.9,19.2,27.3,72.8,14.4,1.8,3.4,3.0,4.6,26.8,2316,84.8,8.1,7.0,0.0,11.1,2258976,4943,730,12,19.168278016233906,1150.0966809740344
2226,48201320900,TX,Harris,79.0,8.9,9.4,0.3,2.4,0.0,4439,45053.0,14204.0,16570.0,2063.0,19.7,34.8,19.9,16.9,25.8,20.3,17.2,74.9,19.4,0.6,1.0,1.2,2.8,25.5,3310,83.5,14.1,2.4,0.0,11.3,2258976,4943,730,12,19.168278016233906,1150.0966809740344
2227,48201321000,TX,Harris,76.6,13.2,6.7,0.0,0.5,0.0,4171,36137.0,7397.0,15481.0,1975.0,29.3,44.0,17.5,17.9,24.2,26.6,13.8,77.3,21.0,0.9,0.0,0.5,0.3,33.0,4016,88.0,5.2,5.7,1.1,11.7,2258976,4943,730,12,19.168278016233906,1150.0966809740344
2228,48201321100,TX,Harris,67.8,17.0,10.1,0.0,4.1,0.0,4401,54563.0,11025.0,20914.0,2039.0,9.9,16.6,26.7,18.3,26.1,10.7,18.2,85.1,12.0,1.1,1.0,0.0,0.8,27.1,4081,84.7,13.7,1.6,0.0,9.2,2258976,4943,730,12,19.168278016233906,1150.0966809740344
2229,48201321200,TX,Harris,84.1,7.8,8.0,0.0,0.0,0.0,1257,28144.0,9294.0,11861.0,1835.0,39.0,51.5,12.2,25.2,10.5,27.3,24.8,71.6,23.2,0.8,0.0,1.0,3.5,25.7,1518,77.9,10.1,11.0,0.9,7.0,2258976,4943,730,12,19.168278016233906,1150.0966809740344
2230,48201321300,TX,Harris,83.6,9.8,5.6,0.0,0.9,0.0,2689,38281.0,5873.0,16256.0,1704.0,21.2,32.7,16.4,23.9,19.1,20.1,20.5,70.9,17.1,1.2,5.6,1.9,3.3,24.0,3043,90.9,4.5,3.3,1.3,8.2,2258976,4943,730,12,19.168278016233906,1150.0966809740344
2231,48201321401,TX,Harris,88.4,11.1,0.5,0.0,0.0,0.0,1937,35045.0,6027.0,10578.0,1253.0,27.8,38.9,9.3,26.6,23.8,28.2,12.2,68.7,23.8,5.1,0.0,1.8,0.6,26.7,1578,82.1,7.7,10.2,0.0,10.2,2258976,4943,730,12,19.168278016233906,1150.0966809740344
2232,48201321402,TX,Harris,89.2,6.4,1.8,0.0,2.0,0.0,2105,62338.0,8683.0,18733.0,2371.0,19.6,33.9,9.4,21.5,25.4,19.6,24.0,75.6,18.6,0.0,0.8,2.7,2.2,27.6,2073,83.5,10.8,5.8,0.0,4.8,2258976,4943,730,12,19.168278016233906,1150.0966809740344
2233,48201321500,TX,Harris,87.3,5.7,3.9,2.2,0.0,0.0,1018,25417.0,3519.0,11837.0,1934.0,35.2,44.3,11.1,29.4,17.5,19.6,22.4,72.5,20.8,0.0,2.9,3.8,0.0,23.3,1134,90.4,4.6,5.0,0.0,10.4,2258976,4943,730,12,19.168278016233906,1150.0966809740344
2234,48201321600,TX,Harris,82.3,15.9,0.0,0.0,0.9,0.0,3468,53862.0,7686.0,17647.0,1570.0,19.0,30.0,16.3,18.8,20.6,23.2,21.1,76.8,20.3,0.0,0.0,0.7,2.3,24.8,3030,82.2,11.3,6.5,0.0,9.9,2258976,4943,730,12,19.168278016233906,1150.0966809740344
2235,48201321700,TX,Harris,83.1,15.3,0.1,0.0,1.6,0.0,1625,55887.0,15040.0,19733.0,2232.0,14.6,18.1,23.1,13.0,23.7,17.8,22.4,84.2,11.0,1.1,0.0,0.9,2.8,27.1,1448,79.8,13.9,6.3,0.0,5.4,2258976,4943,730,12,19.168278016233906,1150.0966809740344
2236,48201321800,TX,Harris,89.5,10.1,0.0,0.0,0.5,0.0,1872,32202.0,12564.0,13130.0,1966.0,18.6,25.5,3.8,26.0,28.3,23.8,18.1,91.8,5.9,0.0,0.0,1.8,0.5,24.4,1652,82.5,8.1,9.4,0.0,15.5,2258976,4943,730,12,19.168278016233906,1150.0966809740344
2237,48201321900,TX,Harris,86.6,10.9,0.6,0.0,1.9,0.0,2622,48354.0,7123.0,16090.0,2436.0,18.7,31.9,11.4,23.3,20.1,19.7,25.6,75.4,21.6,0.1,1.0,0.9,1.0,25.5,2454,89.4,4.2,6.4,0.0,16.9,2258976,4943,730,12,19.168278016233906,1150.0966809740344
2238,48201322000,TX,Harris,90.0,6.1,1.7,0.2,0.0,0.0,1965,27324.0,5302.0,11606.0,1539.0,32.3,36.7,2.3,27.2,18.4,28.4,23.7,73.5,22.9,0.0,2.1,0.0,1.6,28.5,2189,92.9,1.8,5.3,0.0,14.3,2258976,4943,730,12,19.168278016233906,1150.0966809740344
