,State,County,Registered Voters,Votes Cast,Polling Locations,Poll Workers,Population,WhiteP,BlackP,HispanicP,AsianP,IndianP,IslanderP,Hours,registered_turnout,registration_rate,time_to_vote
1120,mississippi,itawamba,16303,6827,28,140,23401,92.30703185369623,5.958615952605821,1.2878852923499613,0.2404052545719928,0.18888984287799435,0.012878852923499615,12.0,0.418757283935472,0.6966796290756805,173.12151137827394
1121,mississippi,jackson,92615,39507,32,160,139668,71.08153489420162,21.665588451222263,4.636084115342401,2.182114222994337,0.3837962390876116,0.05015519033531289,12.0,0.4265723694865842,0.6631082280837415,39.80348755601144
1122,mississippi,jasper,11861,6451,17,85,17062,46.29389582842329,52.72213056799435,0.8013198208814518,0.0942729201037002,0.08248880509073768,0.0,12.0,0.5438833150661833,0.695170554448482,87.7160441783998
1123,mississippi,jefferson,5482,3215,17,85,7726,13.707165109034266,85.70872274143302,0.363447559709242,0.02596053997923157,0.1687435098650052,0.012980269989615784,12.0,0.58646479387085,0.7095521615324877,189.7847500912076
1124,mississippi,jefferson,5482,3215,17,85,12487,38.67514488087572,60.0853187379266,0.8129426915647134,0.14488087572440436,0.25756600128782997,0.016097875080489377,12.0,0.58646479387085,0.43901657724032994,189.7847500912076
1125,mississippi,jefferson,9135,4885,12,60,7726,13.707165109034266,85.70872274143302,0.363447559709242,0.02596053997923157,0.1687435098650052,0.012980269989615784,12.0,0.5347564313081554,1.1823712140823195,56.7487684729064
1126,mississippi,jefferson,9135,4885,12,60,12487,38.67514488087572,60.0853187379266,0.8129426915647134,0.14488087572440436,0.25756600128782997,0.016097875080489377,12.0,0.5347564313081554,0.7315608232561864,56.7487684729064
1127,mississippi,jones,43157,22365,37,185,67761,66.00460179618496,28.3500334001336,4.748756772804869,0.4542418169672679,0.4304906108513323,0.010391152675721814,12.0,0.518224158305721,0.6369002818730538,114.19700164515606
1128,mississippi,kemper,7871,3431,14,70,10456,35.29072006160955,60.3966114747786,0.5005775895263765,0.09626492106276473,3.7061994609164417,0.0,12.0,0.4359039512133147,0.7527735271614384,89.64553423961377
1129,mississippi,lafayette,34407,16490,18,90,47351,71.54757339469087,23.788827815416077,2.285994290340449,2.1560356214580936,0.18535088840598235,0.034087519706847334,12.0,0.47926294068067543,0.7266372410297565,33.90007847240387
1130,mississippi,lamar,38119,19879,23,115,55658,76.73904375249212,19.645122702722297,2.183999710008337,1.19802805669337,0.19755682024141805,0.03443650995033893,12.0,0.521498465332249,0.6848790829710014,49.95933786300795
1131,mississippi,lauderdale,48407,23136,42,210,80261,54.378111324279935,42.87577273696222,1.815696748548571,0.7310436494501499,0.17555079060552484,0.02257081593499605,12.0,0.47794740430103083,0.6031198215820884,131.187638151507
1132,mississippi,lawrence,9002,5174,24,120,12929,66.62778944094549,30.829639996889824,2.130471969520255,0.2721405800482077,0.13218256745198662,0.0,12.0,0.5747611641857365,0.6962642122360585,230.34881137524994
1133,mississippi,leake,14920,6561,19,95,23805,49.078535801842925,40.67968551864063,4.311437991377123,0.20711809958576374,5.71899568856201,0.0,12.0,0.43974530831099196,0.6267590842260029,87.10455764075067
1134,mississippi,lee,53520,25717,36,180,82910,69.29730519955169,27.454802397543983,2.4255640563325374,0.6468982993031528,0.14984649870863992,0.024365284342868283,12.0,0.4805119581464873,0.6455192377276565,87.17488789237667
1135,mississippi,leflore,27800,8740,18,90,32317,24.673629242819853,72.3113266194206,2.3094616436652986,0.5750341912221808,0.12122342409548675,0.0062165858510506026,12.0,0.3143884892086331,0.8602283627811987,41.9568345323741
1136,mississippi,lincoln,22447,12629,30,150,34869,68.44824103200486,30.03376525929988,0.9523534674323972,0.35496811058843897,0.1846988542899195,0.023087356786239938,12.0,0.5626141577939145,0.64375233014999,144.34000089098765
1137,mississippi,lowndes,42866,19789,21,105,59779,53.80474221584678,43.76339549405113,1.5424858661716312,0.6699856552189689,0.16538688718251626,0.05231626023120412,12.0,0.46164792609527366,0.7170745579551348,37.036345821863485
1138,mississippi,madison,83235,40801,43,215,95203,56.36419355179593,38.33627458232503,2.9652016780970296,2.1832169162325243,0.13103528442053874,0.01902125096427175,12.0,0.4901904247011474,0.8742896757455122,79.9711659758515
1139,mississippi,marion,17647,8932,22,110,27088,65.73905279214256,32.501209122363186,1.2500465047062763,0.3162320026786711,0.15625581308828454,0.03348338851891812,12.0,0.5061483538278461,0.6514692852923804,98.73632912109707
1140,mississippi,marshall,23850,11314,24,120,37144,49.2522351666215,47.109184502844755,3.22947710647521,0.2004876727174208,0.1896505012191818,0.016255757247358442,12.0,0.47438155136268345,0.642095627826836,86.94339622641509
1141,mississippi,monroe,25607,11811,26,130,36989,67.66475215722568,31.00688678988486,0.9663282249503226,0.19326564499006446,0.15515692625962926,0.010888205351552929,12.0,0.4612410668957707,0.6922868961042472,95.0365134533526
1142,mississippi,montgomery,7221,3898,15,75,10925,53.04172027200882,45.5339092078662,0.8913802609814373,0.3583900018378975,0.15622128285241685,0.009189487226612754,12.0,0.5398144301343304,0.6609610983981693,112.17282924802659
1143,mississippi,neshoba,17240,8008,27,135,29676,60.752798252798264,21.065383565383566,1.6004641004641007,0.3514878514878515,16.205978705978705,0.02047502047502048,12.0,0.4645011600928074,0.5809408276047985,152.22737819025522
1144,mississippi,newton,14589,7224,16,80,21720,63.12323176105004,30.32790686888363,1.331107091507815,0.23653819396131906,4.971940076990864,0.004638003803163118,12.0,0.495167592021386,0.6716850828729282,63.17088217149907
1145,mississippi,noxubee,8945,3972,8,40,11545,27.064858285515555,71.73535037384802,0.7998608937576073,0.19127108328986264,0.19127108328986264,0.008694140149539209,12.0,0.4440469536053661,0.7747942832394976,25.757406372275014
1146,mississippi,oktibbeha,31177,14363,20,100,47671,59.04255319148936,36.825040264474026,1.4474018818343646,2.468848012206493,0.1801305416631347,0.03390692548953124,12.0,0.4606921769252975,0.6540034822009188,46.18789492253905
1147,mississippi,panola,25953,11232,24,120,34707,49.36388985709307,48.817822702451494,1.4348785871964682,0.1771813640060416,0.20332287672824445,0.0,12.0,0.432782337302046,0.747774224219898,79.89827765576234
1148,mississippi,pearl,39768,15421,25,125,55834,83.55574140062541,12.482728528834267,2.974329139698931,0.4090611591884227,0.519962184568395,0.056359537488182676,12.0,0.3877740897203782,0.7122541820396174,56.578153289076646
1149,mississippi,perry,8996,3998,16,80,12250,78.37148032274,20.261814589165162,0.979746418574016,0.11526428453811954,0.2634612218014161,0.0,12.0,0.4444197421076034,0.7343673469387755,102.44553134726544
1150,mississippi,pike,25826,12746,25,125,40404,46.24884838524937,51.662060207664155,1.217599163367446,0.5876347700505465,0.2763875401508927,0.004979955678394463,12.0,0.49353364826144197,0.6391941391941391,87.12150545961434
1151,mississippi,pontotoc,21657,9686,28,140,29957,79.51807228915663,13.867233640444127,6.240086396004185,0.18899125915426407,0.1586176639330431,0.023623907394283016,12.0,0.4472456942328116,0.7229362085656107,130.32275938495636
1152,mississippi,prentiss,16166,7241,15,75,25276,84.6067864271457,13.90818363273453,1.2255489021956087,0.1317365269461078,0.1157684630738523,0.007984031936127746,12.0,0.44791537795373004,0.6395790473176135,50.10515897562786
1153,mississippi,quitman,5050,2440,10,50,8223,29.012118986412048,69.91063777696168,0.6732770228914188,0.15913820541069898,0.22034520749173708,0.012241400416207616,12.0,0.48316831683168315,0.6141310957071628,71.28712871287128
1154,mississippi,rankin,98679,51777,51,255,141617,77.02939417243442,18.910393346435388,2.702298555925831,1.1293400552564872,0.16306360192543226,0.06479819989176565,12.0,0.5247013042288633,0.6968019376204834,94.88949016508072
1155,mississippi,scott,23595,7879,23,115,28264,51.23038516405135,37.48930099857347,10.745363766048502,0.1854493580599144,0.23894436519258205,0.10699001426533523,12.0,0.33392667938122483,0.8348075290121709,80.7120152574698
1156,mississippi,sharkey,3459,1773,10,50,4916,27.92075163398693,70.97630718954248,0.7965686274509803,0.22467320261437904,0.06127450980392156,0.0,12.0,0.5125758889852559,0.7036208299430431,104.07632263660018
1157,mississippi,simpson,19101,9030,23,115,27503,62.77818448023426,35.24890190336749,1.4165446559297217,0.2964860907759883,0.13177159590043924,0.12445095168374815,12.0,0.47275011779487985,0.6945060538850307,99.70158630438196
1158,mississippi,smith,11264,6024,18,90,16491,75.68983370896022,22.89699701528903,1.206066881890723,0.07918620941706768,0.10964244380824754,0.01218249375647195,12.0,0.5348011363636364,0.6830392335213147,103.55113636363636
1159,mississippi,stone,11226,5637,15,75,17786,78.49523377212891,19.30322287789378,1.356105310939628,0.3234226055379029,0.4879709487063096,0.02837040399455288,12.0,0.5021378941742384,0.6311705836050826,72.15392838054515
1160,mississippi,sunflower,17012,7468,17,85,29450,25.282928824652306,72.83542405235887,1.3771475320425417,0.3067902917916553,0.1602127079356422,0.03408781019907281,12.0,0.4389842464142958,0.5776570458404074,61.15683047260757
1161,mississippi,tallahatchie,9786,4303,21,105,15378,36.61012509005174,56.64418102036807,5.671622241142184,0.7728076494858864,0.2161241731613072,0.07859060842229354,12.0,0.43970978949519723,0.6363636363636364,162.23175965665237
1162,mississippi,tate,18776,8610,20,100,28886,66.79484042367254,30.517006327122733,2.2337190198203243,0.2272171146922082,0.2167301709371832,0.00699129583668333,12.0,0.45856412441414574,0.65000346188465,76.69365146996165
1163,mississippi,tippah,14863,6906,24,120,22232,79.21499067630873,15.977623140946925,4.479919952699324,0.1546368308545959,0.1637331150225133,0.0045481420839587035,12.0,0.4646437462154343,0.668540842029507,139.51422996703224
1164,mississippi,tishomingo,13136,6066,14,70,19593,94.2234556480625,2.6518655565834104,2.8420187069585774,0.10792476102374346,0.16445677870284714,0.005139274334463974,12.0,0.46178440925700365,0.670443525748992,53.71498172959805
1165,mississippi,tunica,10102,2542,12,60,10778,23.211951447245564,73.75350140056021,2.2875816993464047,0.5602240896358543,0.130718954248366,0.04668534080298786,12.0,0.2516333399326866,0.9372796437186862,51.316570976044346
1166,mississippi,union,17318,8327,20,100,27134,80.60662448827689,14.588760699665055,4.503163379233347,0.17119464086341646,0.10792705619650167,0.01860811313732788,12.0,0.480829195057166,0.6382398466868136,83.15047927012357
1167,mississippi,walthall,11808,5152,20,100,15443,53.24666840867521,44.69558400836164,1.5547426182388293,0.1567807682257643,0.3200940684609355,0.019597596028220542,12.0,0.4363143631436314,0.7646182736514926,121.95121951219514
1168,mississippi,warren,31939,15648,22,110,48773,49.865835535006596,47.166033685601064,1.8494055482166447,0.8751651254953765,0.21879128137384413,0.022704755614266842,12.0,0.48993393656658,0.6548500194779898,54.55399355020508
1169,mississippi,washington,34268,14034,19,95,51137,26.829172477460666,71.43053564062775,1.0390681778004751,0.5735499204494117,0.1139242992673489,0.011785272338001609,12.0,0.4095365939068519,0.6701214384887655,37.924594373759774
1170,mississippi,wayne,14070,7351,22,110,20747,59.44096666181394,39.00131023438637,1.1937691075848011,0.16499247828407826,0.18440335808220507,0.009705439899063426,12.0,0.522459132906894,0.6781703378801754,123.83795309168444
1171,mississippi,webster,7432,3919,17,85,10253,78.7152539043316,19.998035556428643,1.0215106571063746,0.1080443964247127,0.14733326785188094,0.0,12.0,0.5273143164693218,0.7248610162879158,139.989235737352
1172,mississippi,wilkinson,7096,2831,9,45,9878,28.645410235580826,70.79610073111292,0.4163281884646629,0.010154346060113728,0.12185215272136475,0.0,12.0,0.39895715896279593,0.7183640413039076,41.093573844419396
1173,mississippi,winston,13238,6997,12,60,19198,51.901190538626956,45.78066817013688,0.965018094089264,0.20454187863848533,1.1276026642890855,0.015733990664498872,12.0,0.5285541622601602,0.6895509948953016,39.159993956791055
1174,mississippi,yalobusha,10498,4668,11,55,12678,60.45292014302741,37.93404847040127,1.1998410806515694,0.15891934843067146,0.23837902264600716,0.007945967421533572,12.0,0.44465612497618595,0.8280485881053794,41.493617831967995
1175,mississippi,yazoo,18991,7514,23,115,28065,37.62280387235568,57.020437432771594,4.664754392255289,0.4625313732520617,0.21154535675869485,0.014342058085335244,12.0,0.39566110262756043,0.6766791377160164,100.27907956400401
1176,montana,beaverhead,6779,4940,9,70,9246,93.98422090729784,0.20819636204251588,3.7037037037037033,0.3944773175542407,1.282051282051282,0.41639272408503175,13.0,0.7287210503024045,0.7331819165044343,72.48856763534445
1177,montana,big,7911,4702,11,75,12865,31.07066210953025,0.23845481281297196,4.053731817820522,0.4689611318655115,64.13639615292902,0.023845481281297192,13.0,0.5943622803691063,0.6149242129809561,81.34243458475541
1178,montana,blaine,4175,2958,6,34,6491,48.74568830354343,0.10975227343994984,1.8030730636563184,0.09407337723424272,49.21605518971465,0.01567889620570712,13.0,0.708502994011976,0.6431982745339702,38.1125748502994
1179,montana,broadwater,4337,3275,4,20,5612,95.81378563695415,0.3067484662576687,2.273547455792133,0.1623962468422952,1.2269938650306749,0.1984843016961386,13.0,0.7551302743832142,0.772808267997149,14.387825685958035
1180,montana,carbon,7911,6105,8,61,10078,96.78775142599821,0.3102171520064045,1.881316921845292,0.22015410787551287,0.7605323726608626,0.030021014710297212,13.0,0.7717102768297307,0.7849771780115102,48.1152825180129
1181,montana,carter,998,772,4,21,1160,98.09523809523807,0.08658008658008658,0.6926406926406926,0.08658008658008658,0.9523809523809524,0.0,13.0,0.7735470941883767,0.8603448275862069,65.65130260521042
1182,montana,cascade,49406,34236,9,125,81327,90.22655526959696,1.220888218365303,3.4369968431862272,0.8494237864016126,4.163444350064024,0.1014237356897448,13.0,0.692952273003279,0.6074981248539846,17.761000688175525
1183,montana,chouteau,3521,2673,8,34,5813,76.67190501134975,0.017461148943600492,1.641348000698446,0.3666841278156103,21.180373668587393,0.10476689366160294,13.0,0.7591593297358705,0.6057113366592121,60.255609201931264
1184,montana,custer,6971,4938,10,42,11699,95.49237170596396,0.2687239944521498,2.2798196948682388,0.32073509015256585,1.6036754507628297,0.026005547850208043,13.0,0.7083632190503515,0.595862894264467,46.99469229665758
1185,montana,daniels,1224,952,5,36,1751,95.8864426419467,0.17381228273464658,1.5643105446118193,0.2317497103128621,2.085747392815759,0.0,13.0,0.7777777777777778,0.6990291262135923,114.70588235294119
1186,montana,dawson,5905,4100,3,34,8966,95.77878103837472,0.2821670428893905,2.0090293453724604,0.2934537246049661,1.5914221218961626,0.033860045146726865,13.0,0.6943268416596104,0.6585991523533348,13.473327688399662
1187,montana,deer,5511,4175,6,6,9298,93.62707394791781,0.3955609273706186,2.9776947588177123,0.3076584990660367,2.659048456213603,0.02197560707614548,13.0,0.7575757575757576,0.592708109270811,5.095264017419706
1188,montana,fallon,1814,1309,2,9,2890,97.72647778943686,0.06995452955578874,1.1892270024484084,0.5946135012242042,0.3147953830010493,0.06995452955578874,13.0,0.7216097023153253,0.6276816608996539,7.739801543550165
1189,montana,fergus,7819,5832,7,80,11586,96.92253890540304,0.1573701696100717,1.495016611295681,0.23605525441510755,1.1802762720755378,0.0,13.0,0.7458754316408748,0.6748662178491283,55.863921217547
1190,montana,flathead,69214,47978,27,361,90928,95.77985350446879,0.20719933696212173,2.3183925811437405,0.5857581255739982,1.0483166453867347,0.05935981004860784,13.0,0.693183459993643,0.7611956713003695,109.84280636865374
1191,montana,gallatin,79576,56229,15,256,89513,94.82870071105364,0.3220721486975357,2.801120448179272,1.1680785674593723,0.8153868834983387,0.06350718425021831,13.0,0.7066075198552327,0.8889881916593121,37.63948929325424
1192,montana,garfield,878,696,5,26,1206,98.91756869275605,0.2497918401332223,0.2497918401332223,0.08326394671107411,0.4163197335553705,0.0,13.0,0.7927107061503417,0.7280265339966833,115.48974943052391
1193,montana,glacier,8261,5035,8,70,13399,31.55072019613852,0.13024823781795894,1.8464603125957708,0.199203187250996,66.25804474410052,0.007661661048115232,13.0,0.60949037646774,0.6165385476528099,52.8749546059799
1194,montana,golden,590,457,3,15,884,94.62857142857143,0.0,3.5428571428571427,0.6857142857142857,1.0285714285714285,0.0,13.0,0.7745762711864407,0.667420814479638,59.49152542372882
1195,montana,granite,2316,1816,4,24,3079,97.89265722752717,0.09878169245966416,1.4487981560750742,0.0658544616397761,0.4280540006585446,0.03292723081988805,13.0,0.7841105354058722,0.7521922702176032,32.33160621761658
1196,montana,hill,9261,6438,7,63,16096,75.09590792838875,0.30051150895140666,2.3849104859335037,0.42199488491048603,21.751918158567772,0.03836317135549872,13.0,0.6951733074182054,0.575360337972167,37.142857142857146
1197,montana,jefferson,8801,6887,8,42,11406,96.0536912751678,0.14317673378076062,2.0044742729306493,0.34899328859060397,1.422818791946309,0.017897091722595078,13.0,0.782524713100784,0.7716114325793442,29.778434268833088
1198,montana,judith,1465,1197,5,20,2072,97.81447304516756,0.04856726566294317,1.165614375910636,0.09713453132588634,0.8256435162700341,0.0,13.0,0.8170648464163822,0.707046332046332,53.24232081911263
1199,montana,lake,19164,13842,12,130,28746,72.99049748462828,0.3279299422396125,3.7190236631265137,0.4248183342649525,22.474380473262528,0.059623625861747714,13.0,0.7222917971195992,0.6666666666666666,63.49405134627426
1200,montana,lewis,47093,35715,19,238,63395,94.44784386976265,0.3333225983060127,2.5474219831889475,0.5684196966281279,2.030530417699913,0.07085118031625391,13.0,0.758392967107638,0.742850382522281,74.89775550506445
1201,montana,liberty,1179,993,3,25,2339,99.13532209252054,0.08646779074794639,0.34587116299178555,0.12970168612191954,0.216169476869866,0.0432338953739732,13.0,0.8422391857506362,0.5040615647712697,49.61832061068702
1202,montana,lincoln,13395,9341,9,90,19687,96.2271973466003,0.12437810945273632,2.3942786069651736,0.3005804311774461,0.9017412935323385,0.04664179104477612,13.0,0.6973497573721538,0.6803982323360593,47.16685330347144
1204,montana,madison,6577,4998,9,56,7691,96.52859960552269,0.19723865877712032,2.445759368836292,0.3418803418803419,0.4733727810650888,0.0,13.0,0.7599209365972328,0.8551553764139904,59.77193249201763
1203,montana,mccone,1259,1043,4,30,1734,98.48396501457724,0.1749271137026239,0.7580174927113703,0.11661807580174928,0.4081632653061225,0.0,13.0,0.8284352660841938,0.7260668973471741,74.34471803018269
1205,montana,meagher,1286,986,2,14,1891,97.80748663101605,0.106951871657754,1.497326203208556,0.32085561497326204,0.213903743315508,0.0,13.0,0.7667185069984448,0.6800634584875727,16.982892690513218
1206,montana,mineral,3246,2062,5,33,4223,95.64481006532783,0.2177594967336076,1.9356399709654009,0.7258649891120251,1.4517299782240505,0.0,13.0,0.6352433764633395,0.7686478806535638,39.648798521256936
1207,montana,missoula,85786,61955,27,420,109299,93.2094433371698,0.3883258943192133,2.6771093581861907,1.1528132573524597,2.474992748130889,0.09637967979488908,13.0,0.7222040892453314,0.7848745185225848,103.10773319655888
1208,montana,musselshell,3256,2457,4,26,4538,95.56100825340174,0.2230649118893598,2.6321659602944454,0.2230649118893598,1.2937764889582868,0.044612982377871965,13.0,0.7546068796068796,0.7174966945791097,24.914004914004913
1209,montana,park,13403,9795,5,56,15636,96.6113774782947,0.1231048334845147,2.105740572761436,0.3369184916418297,0.7775042114811455,0.03887521057405728,13.0,0.7308065358501828,0.857188539268355,16.29485935984481
1210,montana,petroleum,421,314,2,5,494,98.78048780487805,0.0,1.016260162601626,0.0,0.0,0.0,13.0,0.7458432304038005,0.8522267206477733,18.52731591448931
1211,montana,phillips,2748,2105,2,15,4253,89.35444579780754,0.0243605359317905,1.9732034104750305,0.24360535931790495,8.355663824604141,0.0243605359317905,13.0,0.7660116448326055,0.6461321420173994,8.51528384279476
1212,montana,pondera,3637,2707,6,33,6153,83.83838383838383,0.11591323066732905,1.4406358668653751,0.2152674283821825,14.373240602748801,0.0,13.0,0.7442947484190267,0.5910937753941167,42.463568875446796
1213,montana,powder,1285,973,6,34,1743,96.72897196261681,0.05841121495327103,1.4018691588785046,0.17523364485981308,1.5771028037383177,0.0,13.0,0.7571984435797665,0.7372346528973035,123.82879377431908
1214,montana,powell,3629,2786,9,51,7027,92.54461715601612,0.9355210132412204,1.6839378238341969,0.4461715601611975,4.34657455382844,0.02878526194588371,13.0,0.7677046018186828,0.5164366016792372,98.65527693579499
1215,montana,prairie,867,637,3,25,1179,97.82608695652172,0.0,1.391304347826087,0.5217391304347827,0.17391304347826084,0.0,13.0,0.734717416378316,0.7353689567430025,67.47404844290656
1216,montana,ravalli,31125,23549,9,141,40212,95.44042236087604,0.1818778892060525,3.018667744461565,0.5254250132619295,0.7755071109202516,0.05557379947962714,13.0,0.7565943775100401,0.7740226797970755,31.80144578313253
1217,montana,richland,7233,4370,7,50,9746,94.86697965571206,0.12519561815336466,3.0985915492957745,0.2608242044861763,1.6275430359937404,0.010432968179447055,13.0,0.6041753076178625,0.7421506258978042,37.7436748237246
1218,montana,roosevelt,5952,3469,8,46,10425,36.630145099200476,0.11844832691738227,1.3029315960912051,0.4441812259401836,61.474681670121406,0.019741387819563715,13.0,0.5828293010752689,0.5709352517985612,48.2258064516129
1219,montana,rosebud,4995,3376,7,27,9233,61.643379906852964,0.2550454646263029,3.470836105566645,0.4657351962741184,34.120647593701484,0.0332667997338656,13.0,0.6758758758758758,0.5409942597205676,29.513513513513516
1220,montana,sanders,8600,6187,8,67,11413,93.14945015323595,0.15323598341445827,2.10023436091581,0.2884442040742744,4.290607535604832,0.009013881377321077,13.0,0.7194186046511628,0.7535266801016385,48.61395348837209
1221,montana,sheridan,2449,1846,4,38,3384,96.18504055271852,0.21027335536197056,1.5319915890657854,0.4205467107239411,1.6221087413637731,0.0,13.0,0.7537770518579012,0.7236997635933806,48.41159657002858
1222,montana,silver,22764,16448,6,158,34200,93.67686367686369,0.3088803088803089,3.7214137214137217,0.4781704781704782,1.7463617463617465,0.06534006534006534,13.0,0.7225443683008259,0.6656140350877193,32.48286768581971
1223,montana,stillwater,6155,4902,9,86,9117,96.58888888888887,0.1,2.3777777777777778,0.3111111111111111,0.6,0.011111111111111113,13.0,0.79642567018684,0.6751124273335527,98.08610885458977
1224,montana,sweet,2755,2164,2,42,3651,97.38743746525849,0.1111728738187882,1.4174541411895498,0.6114508060033352,0.4168982768204558,0.027793218454697045,13.0,0.785480943738657,0.7545877841687209,23.782214156079856
1225,montana,teton,3998,3157,6,36,6073,97.06867671691792,0.05025125628140704,1.2730318257956448,0.1340033500837521,1.440536013400335,0.016750418760469014,13.0,0.7896448224112056,0.6583237279762885,42.14107053526764
1226,montana,toole,2600,1920,5,23,5324,92.06652647677308,0.5352705027719366,2.4660676734849933,0.43968648441980496,4.454215255209329,0.019116803670426303,13.0,0.7384615384615385,0.4883546205860255,34.5
1227,montana,treasure,551,419,2,16,718,95.03546099290779,0.0,3.546099290780142,0.425531914893617,0.851063829787234,0.0,13.0,0.7604355716878403,0.7674094707520891,45.2994555353902
1228,montana,valley,4891,3912,2,12,7369,88.03761582077169,0.2350988798229844,1.2584704743465636,0.4978564513898493,9.915640990181164,0.041488037615820775,13.0,0.7998364342670211,0.6637264214954539,3.8274381517072174
1229,montana,wheatland,1345,917,6,31,2168,97.17912552891396,0.3291020216267043,1.5044663845792194,0.5171603196991067,0.4231311706629055,0.0,13.0,0.6817843866171004,0.6203874538745388,107.86617100371747
1230,montana,wibaux,727,556,2,9,1017,97.72277227722772,0.0,1.2871287128712872,0.4950495049504951,0.3960396039603961,0.0,13.0,0.7647867950481431,0.7148475909537857,19.312242090784043
1231,montana,yellowstone,97158,69680,16,138,147972,90.17809666526252,0.5911234798942054,4.80287827414042,0.6346290631107182,3.720763212231284,0.07181874054789412,13.0,0.7171823215792832,0.6565971940637418,17.726177978138704
1232,nebraska,adams,19713,10323,20,175,31364,89.34165246196893,0.70755475508957,8.181905895217572,1.4022448782684205,0.33448042967870584,0.028945421799118774,12.0,0.5236645868208796,0.6285231475577094,127.8344239841729
1233,nebraska,antelope,4489,2587,8,61,6685,96.59107974170296,0.2853281273464484,2.673074035140411,0.3003453972067878,0.1351554287430545,0.0,12.0,0.5762976163956338,0.6715033657442034,78.2713299175763
1234,nebraska,arthur,335,236,1,4,460,94.97816593886463,0.0,4.148471615720524,0.21834061135371174,0.4366812227074235,0.0,12.0,0.7044776119402985,0.7282608695652174,8.597014925373134
1235,nebraska,banner,543,322,1,4,690,95.6268221574344,0.0,3.7900874635568513,0.0,0.43731778425655976,0.0,12.0,0.5930018416206262,0.7869565217391304,5.303867403314917
1236,nebraska,blaine,394,267,1,5,478,99.57983193277313,0.21008403361344535,0.0,0.0,0.0,0.0,12.0,0.6776649746192893,0.8242677824267782,9.137055837563452
1237,nebraska,boone,3698,2401,1,15,5505,97.97961412449945,0.4186385147433563,1.1831088460138333,0.18201674554058972,0.2002184200946487,0.018201674554058973,12.0,0.649269875608437,0.6717529518619437,2.9204975662520285
1238,nebraska,box,7703,3694,3,35,11308,85.89386728921613,0.43997485857950974,10.388794109724342,0.3052886773817006,2.9451378288587597,0.01795815749304121,12.0,0.4795534207451642,0.681199151043509,9.814358042321173
1239,nebraska,boyd,1437,999,3,15,2099,97.03349282296652,0.04784688995215311,1.5789473684210529,0.8133971291866028,0.4784688995215311,0.0,12.0,0.6951983298538622,0.6846117198666032,22.546972860125262
1240,nebraska,brown,2130,1408,1,19,3145,98.46153846153848,0.0641025641025641,0.9294871794871796,0.22435897435897434,0.2884615384615385,0.0,12.0,0.6610328638497652,0.6772655007949125,6.422535211267605
1241,nebraska,buffalo,29808,16515,25,164,46102,90.18693634532879,0.7770773137203397,7.512477016023116,1.2914806059014097,0.2210839681288854,0.00875580071797566,12.0,0.5540458937198067,0.6465663094876578,99.03381642512078
1242,nebraska,burt,4854,3009,5,58,6858,95.95290654893304,0.3384841795437822,1.854304635761589,0.2501839587932303,1.5746872700515089,0.014716703458425313,12.0,0.6199011124845488,0.7077865266841645,43.016069221260814
1243,nebraska,butler,5566,3567,8,55,8395,96.92399760622381,0.2872531418312388,2.333931777378815,0.3231597845601436,0.11968880909634948,0.0,12.0,0.6408551922385914,0.663013698630137,56.91699604743083
1244,nebraska,cass,17982,10909,26,166,25241,96.55517724814742,0.3324654516322852,2.4354095734027643,0.3364710594832766,0.2843981574203885,0.05207290206288804,12.0,0.6066622177733288,0.7124123449942554,172.8128128128128
1245,nebraska,cedar,5769,3611,5,27,8852,98.30912392192465,0.07943713118474807,1.2823422605537902,0.07943713118474807,0.23831139355424424,0.0,12.0,0.6259317039348241,0.6517171260732038,16.848673946957877
1246,nebraska,chase,2522,1579,5,20,3966,88.49467815509377,0.12671059300557527,11.201216421692854,0.10136847440446023,0.050684237202230115,0.0,12.0,0.6260904044409199,0.6359051941502774,28.548770816812052
1247,nebraska,cherry,4192,2486,1,16,5713,92.1491306685786,0.197167951245743,1.7028141243950532,0.35848718408316904,5.55655135328912,0.01792435920415845,12.0,0.5930343511450382,0.733765097146858,2.7480916030534353
1248,nebraska,cheyenne,6426,3299,5,47,9998,91.47950448182092,0.2014301540940679,6.14361969986907,1.5912982173431365,0.5237184006445764,0.050357538523516966,12.0,0.5133831310301898,0.6427285457091418,26.330532212885153
1249,nebraska,clay,4294,2801,8,48,6542,91.45759581345236,0.3232261043558565,7.7266430660304755,0.15391719255040787,0.3232261043558565,0.0,12.0,0.652305542617606,0.6563741974931213,64.38751746623194
1250,nebraska,colfax,5142,2567,5,32,10515,57.753602442981204,0.47714476572192,41.177593281801705,0.2290294875465216,0.3149155453764673,0.038171581257753606,12.0,0.49922209257098404,0.48901569186875893,22.403733955659277
1251,nebraska,cuming,5760,3443,4,35,9139,91.16350815337154,0.08814455707360071,8.307624504186867,0.18730718378140152,0.23137946231820186,0.011018069634200087,12.0,0.5977430555555555,0.6302658934237881,17.5
1252,nebraska,custer,7869,4741,11,73,10939,97.29057229748409,0.2856879550271864,1.990599944705557,0.13823610727121927,0.2856879550271864,0.0,12.0,0.602490786631084,0.7193527744766433,73.4731223789554
1253,nebraska,dakota,10899,4640,12,75,21006,55.80445128106523,3.095707349901456,35.66312551074364,2.9851463731192616,2.240061529587079,0.2067009565927991,12.0,0.4257271309294431,0.5188517566409597,59.45499587118084
